bowler_canonical_id,bowler_canonical_name,spells,overs_bowled,legal_balls,runs_conceded,wickets,economy_overall,strike_rate_balls_per_wicket,spell_economy_p10,spell_economy_p50,spell_economy_p90,two_plus_wicket_spell_rate,dot_ball_pct,qualified,expensive_over_rate,last_active_season,is_recently_active
e1891e00,BV Sears,4,4.0,24,49,0,12.25,,11.0,11.5,14.1,0.0,25.0,False,0.5,2025,True
58ed53f3,Nongthombam Sarojkumar,4,4.0,24,21,0,5.25,,4.3,5.0,6.4,0.0,37.5,False,0.0,2020,False
2f48362d,Amit Sinha,4,4.0,24,28,2,7.0,12.0,3.5,8.0,9.7,0.0,45.83,False,0.0,2021,False
ad19dda3,N van Heerden,4,4.0,24,36,1,9.0,24.0,4.1,9.5,13.5,0.0,37.5,False,0.25,2023,False
92d07362,Rohan Prem,4,4.0,24,16,1,4.0,24.0,1.6,3.0,7.2,0.0,50.0,False,0.0,2018,False
e7024d78,NS Sharma,4,4.0,24,26,1,6.5,24.0,3.5,7.5,8.7,0.0,37.5,False,0.0,2024,False
4765ad1e,Vishal Jayswal,4,4.0,24,50,2,12.5,12.0,7.6,10.0,19.4,0.0,16.67,False,0.25,2023,False
b319df8c,PAS McSween,4,4.0,24,53,1,13.25,24.0,5.3,13.5,21.0,0.0,45.83,False,0.75,2022,False
b91f2a31,KP Meiyappan,4,4.0,24,41,0,10.25,,7.9,10.0,12.8,0.0,20.83,False,0.25,2022,False
3759f3c7,Parivesh Dhar,4,4.0,24,29,1,7.25,24.0,4.9,7.5,9.4,0.0,29.17,False,0.0,2020,False
4fcaa008,Y Sera,4,4.0,24,62,0,15.5,,10.6,13.0,22.4,0.0,29.17,False,0.75,2023,False
d0920019,Sujit Yadav,4,4.0,24,26,0,6.5,,4.2,7.5,8.0,0.0,33.33,False,0.0,2021,False
c86b2f09,V Panwar,4,4.0,24,34,1,8.5,24.0,4.9,7.5,12.9,0.0,25.0,False,0.25,2024,False
ac50c987,Bhavik Patel,4,4.0,24,48,0,12.0,,6.8,13.5,16.0,0.0,20.83,False,0.5,2018,False
e345cb6b,Janco Smit,4,4.0,24,37,1,9.25,24.0,7.0,9.0,11.7,0.0,45.83,False,0.25,2025,True
1c29d51f,MV Pithiya,4,4.0,24,23,0,5.75,,3.6,5.0,8.5,0.0,33.33,False,0.0,2024,False
126e8cb3,Avneesh Sudha,4,4.0,24,43,0,10.75,,8.0,10.5,13.7,0.0,20.83,False,0.5,2022,False
f2598f58,Mohit Jain,4,4.0,24,14,4,3.5,6.0,1.0,3.0,6.4,0.25,58.33,False,0.0,2021,False
844ea263,S Ashish,4,4.0,24,24,1,6.0,24.0,4.6,6.0,7.4,0.0,29.17,False,0.0,2020,False
f67fe815,D Rabha,4,4.0,24,41,0,10.25,,5.2,10.5,15.1,0.0,25.0,False,0.5,2022,False
7d608e12,DM de Silva,4,4.0,24,41,1,10.25,24.0,5.8,10.5,14.5,0.0,25.0,False,0.25,2022,False
6dd34184,M Abin Mathew,4,4.0,24,40,1,10.0,24.0,7.3,10.0,12.7,0.0,33.33,False,0.5,2022,False
94f9675c,N Smith,4,4.0,24,55,0,13.75,,9.2,12.5,19.3,0.0,20.83,False,0.75,2021,False
9805eb7e,Trishank Gupta,4,4.0,24,24,0,6.0,,2.2,6.0,9.8,0.0,41.67,False,0.0,2022,False
da6368c2,Vikas Mishra,4,4.0,24,26,0,6.5,,4.3,6.5,8.7,0.0,66.67,False,0.0,2019,False
a08a3c52,LM Edward,4,4.0,24,36,0,9.0,,4.6,8.5,13.8,0.0,33.33,False,0.25,2022,False
d4520718,Nitesh Lohchab,4,4.0,24,36,0,9.0,,4.6,9.5,13.0,0.0,37.5,False,0.5,2018,False
d2ac5c4c,Hem Chetri,4,4.0,24,31,2,7.75,12.0,4.9,8.0,10.4,0.0,45.83,False,0.0,2020,False
60c28835,C Kellaway,4,4.0,24,36,0,9.0,,6.9,9.5,10.7,0.0,16.67,False,0.0,2025,True
51e68a46,AS Bedi,4,4.0,24,17,2,4.25,12.0,0.3,4.0,8.4,0.25,54.17,False,0.0,2021,False
6e1305eb,Jaideep Bhambhu,4,4.0,24,29,0,7.25,,3.6,7.0,11.1,0.0,20.83,False,0.25,2021,False
2e0c09bb,Surendra Malviya,4,4.0,24,53,0,13.25,,8.3,11.0,20.0,0.0,25.0,False,0.5,2020,False
68790da2,N Brand,4,4.0,24,35,0,8.75,,6.3,7.5,12.2,0.0,20.83,False,0.25,2022,False
dbb2528e,Sidharth Sharma,4,4.0,24,26,0,6.5,,3.6,6.0,9.8,0.0,45.83,False,0.0,2022,False
5bfcdda5,Deepak Gohain,4,4.0,24,9,1,2.25,24.0,1.3,2.0,3.4,0.0,62.5,False,0.0,2018,False
dabf96a5,Toni Chishi,4,4.0,24,48,1,12.0,24.0,6.9,9.0,19.5,0.0,16.67,False,0.25,2019,False
266849c1,R Goyal,4,4.0,24,33,0,8.25,,4.5,8.0,12.2,0.0,29.17,False,0.25,2023,False
e90ab434,Amrit Lubana,4,4.0,24,30,1,7.5,24.0,2.3,7.5,12.7,0.0,41.67,False,0.5,2024,False
e9d71759,Bhima Rao,4,4.0,24,23,0,5.75,,3.6,5.5,8.1,0.0,58.33,False,0.0,2018,False
8c5b0ce7,VK Saha,4,4.0,24,29,0,7.25,,2.2,6.0,13.3,0.0,33.33,False,0.25,2023,False
97c06e86,Mangal Mahrour,4,4.0,24,38,1,9.5,24.0,7.3,8.5,12.5,0.0,20.83,False,0.25,2021,False
d05876fd,HM Chauhan,4,4.0,24,37,1,9.25,24.0,4.3,9.5,14.0,0.0,33.33,False,0.5,2024,False
cb749279,A Goodridge,4,3.83,23,53,0,13.826,,9.1,15.0,18.24,0.0,43.48,False,0.75,2026,True
b07cf263,Ragupathy Silambarasan,4,3.67,22,31,0,8.455,,4.3,7.5,15.6,0.0,22.73,False,0.25,2021,False
bed90114,JA Clarkson,4,3.5,21,46,2,13.143,10.5,6.6,15.5,21.6,0.0,23.81,False,0.75,2024,False
6ea2710f,D Moriarty,4,3.33,20,28,0,8.4,,3.84,9.0,12.48,0.0,25.0,False,0.0,2022,False
8685f676,Vaibhav Singh Panwar,4,3.33,20,24,0,7.2,,4.9,7.5,12.9,0.0,35.0,False,0.0,2019,False
eaf3f338,DM Parwani,4,3.33,20,33,2,9.9,10.0,2.8,12.0,21.9,0.0,35.0,False,0.25,2024,False
0494fa6e,Vishnu Vinod,4,3.17,19,24,0,7.579,,6.3,8.0,11.1,0.0,26.32,False,0.0,2020,False
4ed49d3d,AA Herwadkar,4,3.17,19,26,0,8.211,,4.9,9.0,20.1,0.0,26.32,False,0.0,2021,False
61b9410c,Langlonyamba Meitan Keishangbam,4,3.17,19,23,1,7.263,19.0,5.0,7.0,19.5,0.0,36.84,False,0.0,2023,False
818aa622,Ankitkar Jaiswal,4,3.17,19,25,0,7.895,,4.2,9.0,20.1,0.0,36.84,False,0.0,2020,False
7700398a,R Pratap Singh,3,3.0,18,24,1,8.0,18.0,7.2,8.0,8.8,0.0,33.33,False,0.0,2022,False
0fdb1546,P Dutta,3,3.0,18,25,1,8.333,18.0,4.6,7.0,12.6,0.0,50.0,False,0.3333,2023,False
04ef663a,WG Bosisto,3,3.0,18,16,0,5.333,,3.0,7.0,7.0,0.0,33.33,False,0.0,2018,False
16bdb9b7,K Saiteja,3,3.0,18,12,2,4.0,9.0,2.4,4.0,5.6,0.3333,61.11,False,0.0,2023,False
17196bf7,PR Rekhade,3,3.0,18,26,0,8.667,,5.4,7.0,12.6,0.0,33.33,False,0.3333,2024,False
79b35258,Sairaj Patil,3,3.0,18,35,0,11.667,,8.8,12.0,14.4,0.0,33.33,False,0.6667,2022,False
fb693839,S Ladda,3,3.0,18,43,1,14.333,18.0,5.8,9.0,25.0,0.0,44.44,False,0.3333,2023,False
0d51e658,CD Barnwell,3,3.0,18,36,0,12.0,,7.2,8.0,18.4,0.0,33.33,False,0.3333,2019,False
0c13675e,Subham Nayak,3,3.0,18,18,1,6.0,18.0,5.0,5.0,7.4,0.0,33.33,False,0.0,2018,False
77616b3f,Gaurav Kumar,3,3.0,18,36,0,12.0,,9.4,11.0,15.0,0.0,33.33,False,0.3333,2018,False
c5680204,PM Singh,3,3.0,18,8,2,2.667,9.0,2.0,2.0,3.6,0.0,61.11,False,0.0,2018,False
4bd3f984,Manogaran Pooviarasan,3,3.0,18,37,0,12.333,,7.4,13.0,17.0,0.0,27.78,False,0.6667,2021,False
47c9f734,CJ King,3,3.0,18,17,1,5.667,18.0,3.6,6.0,7.6,0.0,33.33,False,0.0,2024,False
732dbafc,NR Dhumal,3,3.0,18,28,0,9.333,,8.4,10.0,10.0,0.0,50.0,False,0.0,2019,False
4703db1f,A Immanuel,3,3.0,18,30,1,10.0,18.0,9.0,9.0,11.4,0.0,33.33,False,0.3333,2026,True
44f11bd0,SV Wiig,3,3.0,18,25,2,8.333,9.0,4.0,8.0,12.8,0.0,44.44,False,0.3333,2025,True
c68554a6,TJ Bishop,3,3.0,18,25,1,8.333,18.0,2.8,6.0,14.8,0.0,38.89,False,0.3333,2022,False
4ea120aa,GK Singh,3,3.0,18,11,2,3.667,9.0,1.6,4.0,5.6,0.0,61.11,False,0.0,2018,False
c58fb16b,B Punnaiah,3,3.0,18,22,1,7.333,18.0,6.2,7.0,8.6,0.0,33.33,False,0.0,2022,False
b58b7db6,GSNFG Jayasuriya,3,3.0,18,30,0,10.0,,8.4,10.0,11.6,0.0,22.22,False,0.3333,2023,False
730d2283,Saghir Khan,3,3.0,18,20,0,6.667,,4.0,8.0,8.8,0.0,27.78,False,0.0,2025,True
b63e358a,RK Bhui,3,3.0,18,18,0,6.0,,4.0,4.0,8.8,0.0,27.78,False,0.0,2018,False
cf38d7e2,MK Mahale,3,3.0,18,39,0,13.0,,6.6,9.0,21.0,0.0,5.56,False,0.3333,2024,False
b690f34a,AA Barot,3,3.0,18,31,1,10.333,18.0,5.2,6.0,17.2,0.0,33.33,False,0.3333,2020,False
b54a1aad,Hitesh Yadav,3,3.0,18,21,0,7.0,,5.0,5.0,9.8,0.0,33.33,False,0.0,2020,False
5b181080,Siddhesh Neral,3,3.0,18,13,1,4.333,18.0,2.6,5.0,5.8,0.0,66.67,False,0.0,2021,False
58588e5a,Shubham Chaubey,3,3.0,18,30,0,10.0,,8.4,10.0,11.6,0.0,5.56,False,0.3333,2021,False
d290c5b5,Aaqib Khan,3,3.0,18,24,1,8.0,18.0,4.8,8.0,11.2,0.0,50.0,False,0.3333,2020,False
e257c9a1,Thivagar Gopal,3,3.0,18,26,1,8.667,18.0,3.4,5.0,15.4,0.0,61.11,False,0.3333,2022,False
e1e6299a,Ambikeshwar Mishra,3,3.0,18,15,1,5.0,18.0,3.4,5.0,6.6,0.0,44.44,False,0.0,2018,False
dee07622,RS Ghosh,3,3.0,18,24,1,8.0,18.0,7.0,7.0,9.4,0.0,33.33,False,0.0,2026,True
96f5b685,AA Paradkar,3,3.0,18,32,1,10.667,18.0,9.2,10.0,12.4,0.0,50.0,False,0.3333,2025,True
1ece10dd,KP Kakad,3,3.0,18,35,0,11.667,,8.6,11.0,15.0,0.0,11.11,False,0.3333,2019,False
9983bb4e,Ankit Manori,3,3.0,18,25,0,8.333,,6.0,10.0,10.0,0.0,44.44,False,0.0,2021,False
99258814,Gurnoor Brar,3,3.0,18,42,0,14.0,,4.8,16.0,22.4,0.0,44.44,False,0.6667,2023,False
ae9adf77,Padam Limboo,3,3.0,18,30,0,10.0,,10.0,10.0,10.0,0.0,33.33,False,0.0,2019,False
2cb7d600,S Pahal,3,3.0,18,15,0,5.0,,1.4,3.0,9.4,0.0,61.11,False,0.0,2025,True
21fde4d1,AH Passi,3,3.0,18,26,4,8.667,4.5,7.2,8.0,10.4,0.3333,27.78,False,0.0,2023,False
529fbf1b,Krishnamoorthy Vignesh,3,3.0,18,40,1,13.333,18.0,10.8,14.0,15.6,0.0,27.78,False,0.6667,2018,False
53605830,Prathamesh Dake,3,3.0,18,23,3,7.667,6.0,2.4,8.0,12.8,0.3333,38.89,False,0.3333,2020,False
9fa1b6cf,Ashutosh Das,3,3.0,18,29,1,9.667,18.0,8.4,10.0,10.8,0.0,38.89,False,0.0,2019,False
6b394eaa,Mark Ingty,3,3.0,18,27,0,9.0,,6.2,11.0,11.0,0.0,38.89,False,0.0,2019,False
69a3140d,V Dhaka,3,3.0,18,22,0,7.333,,3.6,6.0,11.6,0.0,38.89,False,0.3333,2020,False
691d15fb,RA Sharma,3,3.0,18,17,1,5.667,18.0,5.2,6.0,6.0,0.0,50.0,False,0.0,2023,False
86a98b15,Shubham Pundir,3,3.0,18,21,0,7.0,,4.6,7.0,9.4,0.0,22.22,False,0.0,2023,False
109d4ad1,Hmar Zothanchhunga,3,3.0,18,17,1,5.667,18.0,3.0,7.0,7.8,0.0,38.89,False,0.0,2020,False
857b9be7,Reuben Lalhruaizela,3,3.0,18,41,1,13.667,18.0,11.4,13.0,16.2,0.0,11.11,False,0.6667,2019,False
85e6ccde,Babul Kumar,3,3.0,18,27,0,9.0,,4.6,11.0,12.6,0.0,33.33,False,0.3333,2018,False
7dcb9bc9,M Shahrukh Khan,3,3.0,18,28,1,9.333,18.0,7.2,8.0,12.0,0.0,27.78,False,0.3333,2025,True
1b7b0fa7,Vivrant Sharma,3,3.0,18,37,0,12.333,,8.4,10.0,17.2,0.0,27.78,False,0.3333,2023,False
83b19fa2,Hitesh Kadam,3,3.0,18,23,0,7.667,,2.4,4.0,14.4,0.0,44.44,False,0.3333,2019,False
7fa12533,MS Chapman,3,3.0,18,33,1,11.0,18.0,8.2,9.0,14.6,0.0,33.33,False,0.3333,2018,False
3c703eee,Tashi Bhalla,3,3.0,18,51,0,17.0,,4.4,14.0,30.8,0.0,33.33,False,0.6667,2018,False
c15e2193,FY Fazal,3,3.0,18,18,1,6.0,18.0,2.4,4.0,10.4,0.0,33.33,False,0.3333,2019,False
bbce4647,EP Gulbis,3,3.0,18,12,0,4.0,,1.6,4.0,6.4,0.0,50.0,False,0.0,2018,False
f483c966,VA Naik,3,3.0,18,16,0,5.333,,5.0,5.0,5.8,0.0,38.89,False,0.0,2022,False
f28a60e0,Saad Bin Zafar,3,3.0,18,31,0,10.333,,3.8,7.0,18.2,0.0,38.89,False,0.3333,2020,False
a19ab702,Inakato Zhimomi,3,2.83,17,41,1,14.471,17.0,11.4,13.0,18.92,0.0,23.53,False,0.6667,2019,False
d1a60072,N Wadhera,3,2.83,17,22,0,7.765,,6.2,7.0,10.04,0.0,17.65,False,0.0,2025,True
91a260d3,Manzoor Dar,3,2.83,17,42,0,14.824,,11.36,16.8,17.76,0.0,17.65,False,0.6667,2018,False
69f45977,Sahban Khan,3,2.67,16,12,0,4.5,,1.8,3.0,7.0,0.0,56.25,False,0.0,2022,False
647e7d44,Josh Brown,4,2.67,16,48,0,18.0,,13.2,16.5,19.8,0.0,0.0,False,0.5,2024,False
ff57eb02,Lalfakzuala Renthlei,3,2.67,16,23,0,8.625,,8.0,8.0,10.0,0.0,12.5,False,0.0,2019,False
6c19c6e5,YBK Jaiswal,3,2.17,13,30,0,13.846,,9.0,17.0,32.2,0.0,30.77,False,0.3333,2022,False
f079e8fe,Jay Bista,2,2.0,12,10,0,5.0,,4.2,5.0,5.8,0.0,33.33,False,0.0,2021,False
82684381,BB Debnath,2,2.0,12,18,0,9.0,,6.6,9.0,11.4,0.0,16.67,False,0.5,2023,False
84ba2fbc,Parikshit Valsangkar,2,2.0,12,22,0,11.0,,10.2,11.0,11.8,0.0,8.33,False,0.5,2019,False
003fe1d7,Vipin Kumar,2,2.0,12,10,0,5.0,,4.2,5.0,5.8,0.0,50.0,False,0.0,2019,False
016188b4,RR Pawson,2,2.0,12,32,0,16.0,,15.2,16.0,16.8,0.0,16.67,False,1.0,2022,False
7cba973f,Shiva Chauhan,2,2.0,12,17,0,8.5,,8.1,8.5,8.9,0.0,25.0,False,0.0,2021,False
f2800ef3,Yasir Shah,2,2.0,12,18,0,9.0,,3.4,9.0,14.6,0.0,33.33,False,0.5,2021,False
d424d06a,Nitesh Hooda,2,2.0,12,14,0,7.0,,4.6,7.0,9.4,0.0,16.67,False,0.0,2021,False
a3ae63f4,GJ Snyman,2,2.0,12,16,0,8.0,,6.4,8.0,9.6,0.0,41.67,False,0.0,2025,True
12314277,Arshad Khan (2),2,2.0,12,24,0,12.0,,12.0,12.0,12.0,0.0,41.67,False,1.0,2024,False
5ec126fa,I Manack,2,2.0,12,20,0,10.0,,9.2,10.0,10.8,0.0,50.0,False,0.0,2022,False
63b9e4ad,R Ralte,2,2.0,12,31,1,15.5,12.0,11.9,15.5,19.1,0.0,16.67,False,0.5,2023,False
a717c88e,Sanjay Raghunath,2,2.0,12,9,0,4.5,,1.7,4.5,7.3,0.0,66.67,False,0.0,2021,False
d621b427,Musheer Khan,2,2.0,12,27,1,13.5,12.0,13.1,13.5,13.9,0.0,8.33,False,1.0,2025,True
2b22e709,E Sanketh,2,2.0,12,17,0,8.5,,8.1,8.5,8.9,0.0,16.67,False,0.0,2021,False
edb80f24,Gaurav,2,2.0,12,27,1,13.5,12.0,10.7,13.5,16.3,0.0,25.0,False,0.5,2018,False
5e365152,TW Gray,2,2.0,12,18,1,9.0,12.0,9.0,9.0,9.0,0.0,25.0,False,0.0,2023,False
c96a215f,JS Lehmann,2,2.0,12,26,0,13.0,,11.4,13.0,14.6,0.0,25.0,False,0.5,2018,False
c916b3c2,Chongtham Mehul,2,2.0,12,35,0,17.5,,14.7,17.5,20.3,0.0,8.33,False,1.0,2021,False
cca4633d,DK Sharma,2,2.0,12,17,0,8.5,,5.7,8.5,11.3,0.0,58.33,False,0.5,2019,False
74bace71,Hiten Dalal,2,2.0,12,16,1,8.0,12.0,8.0,8.0,8.0,0.0,41.67,False,0.0,2019,False
c0a642a9,Hardik Rathod,2,2.0,12,18,0,9.0,,5.8,9.0,12.2,0.0,50.0,False,0.5,2018,False
eec98aed,B Shiva,2,2.0,12,18,0,9.0,,8.2,9.0,9.8,0.0,25.0,False,0.0,2021,False
70c4f525,JM Holland,2,2.0,12,20,0,10.0,,6.8,10.0,13.2,0.0,8.33,False,0.5,2020,False
8f77af6b,Vinod Kumar,2,2.0,12,20,0,10.0,,6.8,10.0,13.2,0.0,33.33,False,0.5,2023,False
b4587494,Rohit Rayudu,2,2.0,12,17,1,8.5,12.0,7.3,8.5,9.7,0.0,33.33,False,0.0,2021,False
b3309131,Jonty Sidhu,2,2.0,12,7,2,3.5,6.0,1.5,3.5,5.5,0.0,75.0,False,0.0,2020,False
b720a5d6,DB Ravi Teja,2,2.0,12,5,2,2.5,6.0,2.1,2.5,2.9,0.0,58.33,False,0.0,2021,False
91f8e260,Zia Shahzad,2,2.0,12,10,0,5.0,,5.0,5.0,5.0,0.0,25.0,False,0.0,2024,False
e5b78474,Mohit Mongia,2,2.0,12,13,1,6.5,12.0,4.5,6.5,8.5,0.0,33.33,False,0.0,2018,False
1bae756b,ADS Fletcher,2,2.0,12,28,1,14.0,12.0,9.2,14.0,18.8,0.0,41.67,False,0.5,2022,False
1ffad65f,Nihal Surlaker,2,2.0,12,24,0,12.0,,10.4,12.0,13.6,0.0,16.67,False,0.5,2021,False
ea3ffd1b,NO Miller,2,2.0,12,25,1,12.5,12.0,5.7,12.5,19.3,0.0,25.0,False,0.5,2018,False
8bdbb608,RH McDonald,2,2.0,12,21,1,10.5,12.0,9.3,10.5,11.7,0.0,25.0,False,0.5,2021,False
ebb74564,A Simelane,2,2.0,12,26,0,13.0,,12.2,13.0,13.8,0.0,33.33,False,1.0,2024,False
98c51339,Ankit Singh,2,2.0,12,28,1,14.0,12.0,13.2,14.0,14.8,0.0,8.33,False,1.0,2018,False
99697092,YD Gardharia,2,2.0,12,28,0,14.0,,11.6,14.0,16.4,0.0,33.33,False,0.5,2018,False
1d3782c8,Uzair Khan,2,2.0,12,24,1,12.0,12.0,12.0,12.0,12.0,0.0,8.33,False,1.0,2024,False
93b430e8,Kaushik Maity,2,2.0,12,18,0,9.0,,5.0,9.0,13.0,0.0,41.67,False,0.5,2023,False
5355e20a,Johnson Singh,2,2.0,12,14,0,7.0,,6.2,7.0,7.8,0.0,41.67,False,0.0,2021,False
714cf6e4,Rahul Sharma,2,2.0,12,19,0,9.5,,8.3,9.5,10.7,0.0,50.0,False,0.0,2018,False
9d50c7e1,MP Siboto,2,2.0,12,39,1,19.5,12.0,17.5,19.5,21.5,0.0,25.0,False,1.0,2022,False
9a5f2863,Mohit Rathee,2,2.0,12,29,0,14.5,,9.3,14.5,19.7,0.0,25.0,False,0.5,2023,False
1bcdaf62,MW Archer,2,2.0,12,15,0,7.5,,5.5,7.5,9.5,0.0,16.67,False,0.0,2025,True
6f02fe2a,Waseem Muhammad,2,2.0,12,30,0,15.0,,15.0,15.0,15.0,0.0,16.67,False,1.0,2022,False
31833a36,P Mardi,2,2.0,12,23,0,11.5,,6.3,11.5,16.7,0.0,16.67,False,0.5,2022,False
2f838fa4,M Boast,2,2.0,12,35,0,17.5,,16.3,17.5,18.7,0.0,16.67,False,1.0,2024,False
21aa409e,S Akhil,2,2.0,12,10,0,5.0,,2.6,5.0,7.4,0.0,50.0,False,0.0,2023,False
aac9e6f1,Neetesh Sharma,2,2.0,12,27,1,13.5,12.0,10.7,13.5,16.3,0.0,33.33,False,0.5,2018,False
2f41e857,RD Hynniewta,2,2.0,12,13,0,6.5,,5.3,6.5,7.7,0.0,33.33,False,0.0,2023,False
5438ffba,K Bhagath Varma,2,2.0,12,11,1,5.5,12.0,4.3,5.5,6.7,0.0,50.0,False,0.0,2022,False
26b6a4e9,SL Verma,2,2.0,12,14,0,7.0,,4.6,7.0,9.4,0.0,16.67,False,0.0,2022,False
6d9560f3,Maaz Sadaqat,2,2.0,12,9,1,4.5,12.0,3.3,4.5,5.7,0.0,50.0,False,0.0,2026,True
ccc04a61,Rajat Dey,2,2.0,12,17,1,8.5,12.0,6.5,8.5,10.5,0.0,8.33,False,0.0,2023,False
cf49b5ed,KD Pandey,2,2.0,12,10,1,5.0,12.0,3.4,5.0,6.6,0.0,58.33,False,0.0,2022,False
44d9d268,Prabesh Gurung,2,2.0,12,18,1,9.0,12.0,5.8,9.0,12.2,0.0,33.33,False,0.5,2019,False
d027ba9f,KS Williamson,2,2.0,12,24,0,12.0,,8.0,12.0,16.0,0.0,0.0,False,0.5,2020,False
068fe71c,W Sanders,2,2.0,12,26,0,13.0,,9.8,13.0,16.2,0.0,33.33,False,0.5,2021,False
098229a5,CH Stobo,2,2.0,12,13,1,6.5,12.0,5.3,6.5,7.7,0.0,41.67,False,0.0,2025,True
763abbaf,Mickil Jaiswal,2,2.0,12,11,1,5.5,12.0,3.5,5.5,7.5,0.0,41.67,False,0.0,2022,False
771f3267,AS Kumar,2,2.0,12,11,1,5.5,12.0,4.3,5.5,6.7,0.0,50.0,False,0.0,2023,False
46804558,AP O'Connor,2,2.0,12,17,1,8.5,12.0,8.1,8.5,8.9,0.0,41.67,False,0.0,2025,True
ca1a621c,RJ Balhara,2,2.0,12,17,0,8.5,,8.1,8.5,8.9,0.0,58.33,False,0.0,2019,False
b5f7bae6,Vikrant Rajput,2,2.0,12,25,0,12.5,,7.3,12.5,17.7,0.0,16.67,False,0.5,2020,False
0dde7f22,S McGiffin,2,2.0,12,23,0,11.5,,7.9,11.5,15.1,0.0,16.67,False,0.5,2021,False
75253312,Salman Baig,2,2.0,12,21,0,10.5,,10.1,10.5,10.9,0.0,16.67,False,0.0,2018,False
8b470bea,Subramanian Anand,2,2.0,12,14,2,7.0,6.0,6.2,7.0,7.8,0.0,66.67,False,0.0,2019,False
73f1f6b0,TA Lammonby,2,1.83,11,18,1,9.818,11.0,9.64,9.8,9.96,0.0,18.18,False,0.0,2022,False
c3f37533,Hari Nishaanth,2,1.83,11,18,0,9.818,,8.66,9.7,10.74,0.0,36.36,False,0.0,2020,False
92eefbc5,Gaurav Singh,2,1.83,11,15,1,8.182,11.0,4.14,8.7,13.26,0.0,45.45,False,0.5,2018,False
a0095f0e,H Richards,2,1.67,10,25,0,15.0,,10.5,16.5,22.5,0.0,20.0,False,0.5,2025,True
9679838c,BL D'Oliveira,2,1.67,10,10,0,6.0,,5.04,6.0,6.96,0.0,30.0,False,0.0,2022,False
927694f7,Farhan Ahmed,2,1.67,10,20,0,12.0,,10.08,12.0,13.92,0.0,30.0,False,0.5,2025,True
0f3ee070,OE Robinson,2,1.67,10,28,0,16.8,,12.0,16.8,21.6,0.0,10.0,False,0.5,2024,False
ba377b40,GL van Buuren,2,1.67,10,28,0,16.8,,14.88,16.8,18.72,0.0,50.0,False,1.0,2022,False
28c78fb3,Harpreet Singh,2,1.5,9,12,0,8.0,,6.3,7.5,8.7,0.0,33.33,False,0.0,2020,False
f088b960,SN Khan,2,1.33,8,9,0,6.75,,4.5,10.5,16.5,0.0,37.5,False,0.0,2020,False
b225693c,Akoijam Singh,2,1.17,7,21,0,18.0,,17.7,20.5,23.3,0.0,0.0,False,0.5,2018,False
740742ef,RG Sharma,2,1.17,7,13,0,11.143,,10.5,16.5,22.5,0.0,0.0,False,0.0,2021,False
08a4f9ad,DC Thomas,1,1.0,6,4,2,4.0,3.0,4.0,4.0,4.0,1.0,50.0,False,0.0,2022,False
89f64c19,LMP Simmons,1,1.0,6,15,0,15.0,,15.0,15.0,15.0,0.0,0.0,False,1.0,2018,False
c9b0f3df,Irfan-ul-Haq,1,1.0,6,18,0,18.0,,18.0,18.0,18.0,0.0,0.0,False,1.0,2021,False
839b6d2e,Saurabh Rawat,1,1.0,6,14,0,14.0,,14.0,14.0,14.0,0.0,16.67,False,1.0,2018,False
d644b8b2,Joseph Lalthankhuma,1,1.0,6,7,0,7.0,,7.0,7.0,7.0,0.0,33.33,False,0.0,2021,False
a64608ec,Rishabh Chouhan,1,1.0,6,4,1,4.0,6.0,4.0,4.0,4.0,0.0,83.33,False,0.0,2018,False
d71f1559,SB Kurkalang,1,1.0,6,13,0,13.0,,13.0,13.0,13.0,0.0,0.0,False,1.0,2023,False
9e7225b0,Saurav Chauhan,1,1.0,6,11,0,11.0,,11.0,11.0,11.0,0.0,16.67,False,0.0,2022,False
fe608a7e,KR Singh,1,1.0,6,8,1,8.0,6.0,8.0,8.0,8.0,0.0,16.67,False,0.0,2021,False
8053c798,Aarya Desai,1,1.0,6,11,0,11.0,,11.0,11.0,11.0,0.0,50.0,False,0.0,2023,False
ef39fc7f,T Webster,1,1.0,6,9,0,9.0,,9.0,9.0,9.0,0.0,0.0,False,0.0,2020,False
4a3503dd,Logesh Prabagaran,1,1.0,6,12,0,12.0,,12.0,12.0,12.0,0.0,33.33,False,1.0,2021,False
d07dbc28,Zawar Farid,1,1.0,6,11,0,11.0,,11.0,11.0,11.0,0.0,16.67,False,0.0,2022,False
64e78590,B Lalnunfela,1,1.0,6,6,0,6.0,,6.0,6.0,6.0,0.0,50.0,False,0.0,2021,False
6366c83b,AS Thakur,1,1.0,6,13,0,13.0,,13.0,13.0,13.0,0.0,50.0,False,1.0,2023,False
647a48da,AJ Pienaar,1,1.0,6,22,0,22.0,,22.0,22.0,22.0,0.0,33.33,False,1.0,2023,False
2b801189,Mayank Rawat,1,1.0,6,9,0,9.0,,9.0,9.0,9.0,0.0,33.33,False,0.0,2024,False
2ada2d82,S Gani,1,1.0,6,8,0,8.0,,8.0,8.0,8.0,0.0,33.33,False,0.0,2020,False
29e253dd,Iftikhar Ahmed,1,1.0,6,11,0,11.0,,11.0,11.0,11.0,0.0,33.33,False,0.0,2025,True
6033d30a,Ritwik Roy Chowdhury,1,1.0,6,7,0,7.0,,7.0,7.0,7.0,0.0,33.33,False,0.0,2018,False
