identifier,name,unique_name,key_bcci,key_bcci_2,key_bigbash,key_cricbuzz,key_cricheroes,key_crichq,key_cricinfo,key_cricinfo_2,key_cricinfo_3,key_cricingif,key_cricketarchive,key_cricketarchive_2,key_cricketworld,key_nvplay,key_nvplay_2,key_opta,key_opta_2,key_pulse,key_pulse_2,name_canonical_id,name_canonical_name,name_mapping_method,unique_name_canonical_id,unique_name_canonical_name,unique_name_mapping_method
c3017af3,M Moyo,M Moyo,,,,,,,722517.0,,,,,,,,,,,,,UNRESOLVED,M Moyo,unresolved,UNRESOLVED,M Moyo,unresolved
55721867,MM Patel,Min Patel,,,,,,,18458.0,,,,2359.0,,,,,,,,,f0f628c7,MM Patel,fuzzy_string_matching,UNRESOLVED,Min Patel,unresolved
f0f628c7,MM Patel,MM Patel,VCXJUJJzcQeIiiAOiLGbO01eyiIJiKh,,,,,,32965.0,,,,60943.0,,,,,,,104.0,,f0f628c7,MM Patel,fuzzy_string_matching,f0f628c7,MM Patel,fuzzy_string_matching
645b2a2f,MM Penfold,MM Penfold,,,,,,,1239671.0,,,,2151521.0,,,,,,,,,UNRESOLVED,MM Penfold,unresolved,UNRESOLVED,MM Penfold,unresolved
547c5509,M Mpongwana,M Mpongwana,,,,,,,948593.0,,,,1958687.0,,96983.0,,,,,,,UNRESOLVED,M Mpongwana,unresolved,UNRESOLVED,M Mpongwana,unresolved
88228580,MMR Obili,MMR Obili,,,,,,,515071.0,,,,,,,,,,,,,UNRESOLVED,MMR Obili,unresolved,UNRESOLVED,MMR Obili,unresolved
51abacb2,MM Sarwar,MM Sarwar,,,,,,,633686.0,,,,,,,,,,,,,UNRESOLVED,MM Sarwar,unresolved,UNRESOLVED,MM Sarwar,unresolved
759ac88f,MM Sharma,MM Sharma,chOi0yGOJeXiAbCLzKiiiJV1UIQeJJI,,,,,,537119.0,,,,166258.0,,,,,,,1107.0,,759ac88f,MM Sharma,exact_match,759ac88f,MM Sharma,exact_match
48024cf4,MM Siddique,MM Siddique,,,,,,,1063433.0,,,,,,,,,,,,,UNRESOLVED,MM Siddique,unresolved,UNRESOLVED,MM Siddique,unresolved
96715b9a,MM Sood,MM Sood,,,,,,,34090.0,,,,1127.0,,,,,,,,,UNRESOLVED,MM Sood,unresolved,UNRESOLVED,MM Sood,unresolved
55417c5f,M Mumford,M Mumford,,,,,,,1429996.0,,,,,,,,,,,,,UNRESOLVED,M Mumford,unresolved,UNRESOLVED,M Mumford,unresolved
3d1ee80d,M Munakata,M Munakata,,,,,,,1341631.0,,,,,,,,,,,,,UNRESOLVED,M Munakata,unresolved,UNRESOLVED,M Munakata,unresolved
6657b319,M Mupachikwa,M Mupachikwa,,,,,,,538591.0,,,,,,,,,,,,,UNRESOLVED,M Mupachikwa,unresolved,UNRESOLVED,M Mupachikwa,unresolved
4ba44e19,M Muralitharan,M Muralitharan,,,,,,,49636.0,,,,2040.0,,,,,,,241.0,,4ba44e19,M Muralitharan,exact_match,4ba44e19,M Muralitharan,exact_match
34712b35,M Musinguzi,M Musinguzi,,,,,,,1280693.0,,,,,,,,,,,,,UNRESOLVED,M Musinguzi,unresolved,UNRESOLVED,M Musinguzi,unresolved
94b52754,M Musonda,M Musonda,,,,,,,501348.0,,,,,,,,,,,,,UNRESOLVED,M Musonda,unresolved,UNRESOLVED,M Musonda,unresolved
fcb45fb5,M Mustafo,M Mustafo,,,,,,,1530572.0,,,,,,,,,,,,,UNRESOLVED,M Mustafo,unresolved,UNRESOLVED,M Mustafo,unresolved
55adb7a4,M Mutumbe,M Mutumbe,,,,,,,536336.0,,,,,,,,,,,,,UNRESOLVED,M Mutumbe,unresolved,UNRESOLVED,M Mutumbe,unresolved
4b9daf40,M Mvula,M Mvula,,,,,,,585443.0,,,,,,,,,,,,,UNRESOLVED,M Mvula,unresolved,UNRESOLVED,M Mvula,unresolved
00029c30,M Mwamadi,M Mwamadi,,,,,,,1163150.0,,,,,,,,,,,,,UNRESOLVED,M Mwamadi,unresolved,UNRESOLVED,M Mwamadi,unresolved
72de0105,M Mwangi,M Mwangi,,,,,,,1119435.0,,,,,,,,,,,,,UNRESOLVED,M Mwangi,unresolved,UNRESOLVED,M Mwangi,unresolved
92b9e9af,M Mwatile,M Mwatile,,,,,,,1276837.0,,,,,,,,,,,,,UNRESOLVED,M Mwatile,unresolved,UNRESOLVED,M Mwatile,unresolved
6ed11905,M Nabe,M Nabe,,,,,,,977991.0,,,,2115461.0,,47485.0,,,,,,,UNRESOLVED,M Nabe,unresolved,UNRESOLVED,M Nabe,unresolved
23ba2db7,M Nalule,M Nalule,,,,,,,1119468.0,,,,,,,,,,,,,UNRESOLVED,M Nalule,unresolved,UNRESOLVED,M Nalule,unresolved
d661bc57,M Nanayakkara,M Nanayakkara,,,,,,,1352457.0,,,,,,,,,,,,,UNRESOLVED,M Nanayakkara,unresolved,UNRESOLVED,M Nanayakkara,unresolved
64f5120c,M Nandu,M Nandu,,,,,,,1195686.0,,,,,,,,,,,,,64f5120c,M Nandu,exact_match,64f5120c,M Nandu,exact_match
cecfd092,M Nasim Baras,M Nasim Baras,,,,,,,543633.0,,,,,,,,,,,,,UNRESOLVED,M Nasim Baras,unresolved,UNRESOLVED,M Nasim Baras,unresolved
b7bccddb,M Nayyar,M Nayyar,,,,,,,31909.0,,,,,,,,,,,,,UNRESOLVED,M Nayyar,unresolved,UNRESOLVED,M Nayyar,unresolved
76e56ac6,M Ndhambi,M Ndhambi,,,,,,,1179943.0,,,,,,,,,,,,,UNRESOLVED,M Ndhambi,unresolved,UNRESOLVED,M Ndhambi,unresolved
26559411,M Ndiko,M Ndiko,,,,,,,26156.0,,,,,,,,,,,,,UNRESOLVED,M Ndiko,unresolved,UNRESOLVED,M Ndiko,unresolved
e6a893a1,M Ndipo,M Ndipo,,,,,,,1530579.0,,,,,,,,,,,,,UNRESOLVED,M Ndipo,unresolved,UNRESOLVED,M Ndipo,unresolved
704af8eb,MN Erlank,MN Erlank,,,,,,,333879.0,,,,,,,,,,,,,UNRESOLVED,MN Erlank,unresolved,UNRESOLVED,MN Erlank,unresolved
f6665e89,M Neville,M Neville,,,,,,,1099371.0,,,,,,,,,,,,,UNRESOLVED,M Neville,unresolved,UNRESOLVED,M Neville,unresolved
968217ec,M Ngam,M Ngam,,,,,,,46599.0,,,,10125.0,,,,,,,,,UNRESOLVED,M Ngam,unresolved,UNRESOLVED,M Ngam,unresolved
41597619,MN Gampu,MN Gampu,,,,,,,943637.0,,,,,,,,,,,,,UNRESOLVED,MN Gampu,unresolved,UNRESOLVED,MN Gampu,unresolved
f91abcd6,M Ngoche,M Ngoche,,,,,,,1119426.0,,,,,,,,,,,,,UNRESOLVED,M Ngoche,unresolved,UNRESOLVED,M Ngoche,unresolved
b40bbd02,M Nguni,M Nguni,,,,,,,1530567.0,,,,,,,,,,,,,UNRESOLVED,M Nguni,unresolved,UNRESOLVED,M Nguni,unresolved
40ae69d9,MN Hart,MN Hart,,,,,,,37237.0,,,,2116.0,,,,,,,,,UNRESOLVED,MN Hart,unresolved,UNRESOLVED,MN Hart,unresolved
4958338a,MN Hyde,MN Hyde,,,,,,,598158.0,,,,,,,,,,,,,UNRESOLVED,MN Hyde,unresolved,UNRESOLVED,MN Hyde,unresolved
852f74c8,M Nikolic,M Nikolic,,,,,,,1333955.0,,,,,,,,,,,,,UNRESOLVED,M Nikolic,unresolved,UNRESOLVED,M Nikolic,unresolved
6d3ad1eb,M Nissar,M Nissar,,,,,,,31791.0,,,,599.0,,,,,,,,,UNRESOLVED,M Nissar,unresolved,UNRESOLVED,M Nissar,unresolved
31e94380,MN Jesani,MN Jesani,,,,,,,308412.0,,,,,,,,,,,,,UNRESOLVED,MN Jesani,unresolved,UNRESOLVED,MN Jesani,unresolved
ba603555,MNK Fernando,MNK Fernando,,,,,,,1074333.0,,,,,,,,,,,,,UNRESOLVED,MNK Fernando,unresolved,UNRESOLVED,MNK Fernando,unresolved
f3183326,MN Lathwell,MN Lathwell,,,,,,,16212.0,,,,2090.0,,,,,,,,,UNRESOLVED,MN Lathwell,unresolved,UNRESOLVED,MN Lathwell,unresolved
6feba62f,MN Malik,MN Malik,,,,,,,17149.0,,,,,,,,,,,,,UNRESOLVED,MN Malik,unresolved,UNRESOLVED,MN Malik,unresolved
20481563,MNM Aslam,MNM Aslam,,,,,,,359649.0,,,,1215771.0,,,,,,,,,UNRESOLVED,MNM Aslam,unresolved,UNRESOLVED,MNM Aslam,unresolved
6cfc180a,MNM Dilshad,MNM Dilshad,,,,,,,598707.0,,,,,,,,,,,,,UNRESOLVED,MNM Dilshad,unresolved,UNRESOLVED,MNM Dilshad,unresolved
8c82ae9a,MN Nawaz,MN Nawaz,,,,,,,49767.0,,,,5632.0,,,,,,,,,UNRESOLVED,MN Nawaz,unresolved,UNRESOLVED,MN Nawaz,unresolved
d8141f01,M Noble,M Noble,,,,,,,793353.0,,,,,,,,,,,,,UNRESOLVED,M Noble,unresolved,UNRESOLVED,M Noble,unresolved
b6657cbe,MN Piedt,MN Piedt,,,,,,,427964.0,,,,,,,,,,,,,UNRESOLVED,MN Piedt,unresolved,UNRESOLVED,MN Piedt,unresolved
a9ddd37d,MNR Cooray,MNR Cooray,,,,,,,48375.0,,,,11541.0,,,,,,,,,UNRESOLVED,MNR Cooray,unresolved,UNRESOLVED,MNR Cooray,unresolved
f846de6a,MN Samuels,MN Samuels,,,,,,,52983.0,,,,10120.0,,,,,,,272.0,,f846de6a,MN Samuels,exact_match,f846de6a,MN Samuels,exact_match
7ba6ef29,MN Singh,MN Singh,OLIzJAUJJb0GXiyK1ihiQeJCiIieVOc,,,,,,940747.0,,,,,,,,,,,,,7ba6ef29,MN Singh,exact_match,7ba6ef29,MN Singh,exact_match
20a941bb,M Ntini,M Ntini,,,,,,,46592.0,,,,4067.0,,,,,,,351.0,,20a941bb,M Ntini,exact_match,20a941bb,M Ntini,exact_match
710dd98c,MN van Wyk,MN van Wyk,,,,,,,47711.0,,,,,,,,,,,1891.0,,710dd98c,MN van Wyk,exact_match,710dd98c,MN van Wyk,exact_match
ec4dada1,MN Waller,MN Waller,,,,,,,55872.0,,,,71510.0,,,,,,,543.0,,UNRESOLVED,MN Waller,unresolved,UNRESOLVED,MN Waller,unresolved
a23fda4a,MNW Spriegel,MNW Spriegel,,,,,,,288772.0,,,,,,,,,,,,,UNRESOLVED,MNW Spriegel,unresolved,UNRESOLVED,MNW Spriegel,unresolved
dcb0fe34,Moakumzuk Tzudir,Moakumzuk Tzudir,201960640211ca4e11e9a30e02726df,,,,,,1202554.0,,,,,,,,,,,,,dcb0fe34,Moakumzuk Tzudir,exact_match,dcb0fe34,Moakumzuk Tzudir,exact_match
7768506c,Moazzam Imtiaz,Moazzam Imtiaz,,,,,,,460182.0,,,,,,,,,,,,,UNRESOLVED,Moazzam Imtiaz,unresolved,UNRESOLVED,Moazzam Imtiaz,unresolved
486f252b,MO Bacarese,MO Bacarese,,,,,,,403318.0,,,,,,,,,,,,,UNRESOLVED,MO Bacarese,unresolved,UNRESOLVED,MO Bacarese,unresolved
bbfdb0c8,Mobashar Ashraf,Mobashar Ashraf,,,,,,,1156613.0,,,,,,,,,,,,,UNRESOLVED,Mobashar Ashraf,unresolved,UNRESOLVED,Mobashar Ashraf,unresolved
511b1431,MO Bryan,MO Bryan,,,,,,,333034.0,,,,,,,,,,,,,UNRESOLVED,MO Bryan,unresolved,UNRESOLVED,MO Bryan,unresolved
e3660d2a,M Ochieng,M Ochieng,,,,,,,1179942.0,,,,,,,,,,,,,UNRESOLVED,M Ochieng,unresolved,UNRESOLVED,M Ochieng,unresolved
60e35494,M O'Connor,M O'Connor,,,,,,,1101938.0,,,,,,,,,,,,,UNRESOLVED,M O'Connor,unresolved,UNRESOLVED,M O'Connor,unresolved
34f0c9ad,Moe Ei Phyu,Moe Ei Phyu,,,,,,,1395384.0,,,,,,,,,,,,,UNRESOLVED,Moe Ei Phyu,unresolved,UNRESOLVED,Moe Ei Phyu,unresolved
4f20959c,Mofassar Saeed,Mofassar Saeed,,,,,,,467849.0,,,,,,,,,,,,,UNRESOLVED,Mofassar Saeed,unresolved,UNRESOLVED,Mofassar Saeed,unresolved
41053159,Mofida Kocchargi,Mofida Kocchargi,,,,,,,1175163.0,,,,,,,,,,,,,UNRESOLVED,Mofida Kocchargi,unresolved,UNRESOLVED,Mofida Kocchargi,unresolved
9a2ab8cd,MO Frew,MO Frew,,,,,,,820679.0,,,,,,,,,,,3094.0,,UNRESOLVED,MO Frew,unresolved,UNRESOLVED,MO Frew,unresolved
93d65d0f,M Ogawa,M Ogawa,,,,,,,1341633.0,,,,,,,,,,,,,UNRESOLVED,M Ogawa,unresolved,UNRESOLVED,M Ogawa,unresolved
389d04a6,Mohamad Junaid Khushi,Mohamad Junaid Khushi,,,,,,,1538504.0,,,,,,,,,,,,,UNRESOLVED,Mohamad Junaid Khushi,unresolved,UNRESOLVED,Mohamad Junaid Khushi,unresolved
0479de6b,Mohamad Rafi,Mohamad Rafi,,,,,,,961285.0,,,,,,,,,,,,,UNRESOLVED,Mohamad Rafi,unresolved,UNRESOLVED,Mohamad Rafi,unresolved
1087dd78,Mohamed Arief,Mohamed Arief,,,,,,,1150884.0,,,,2188226.0,,,,,,,,,UNRESOLVED,Mohamed Arief,unresolved,UNRESOLVED,Mohamed Arief,unresolved
e43c9818,Mohamed Azzam,Mohamed Azzam,,,,,,,552760.0,,,,258272.0,,,,,,,,,UNRESOLVED,Mohamed Azzam,unresolved,UNRESOLVED,Mohamed Azzam,unresolved
86ea6123,Mohamed Coulibaly,Mohamed Coulibaly,,,,,,,1345187.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Coulibaly,unresolved,UNRESOLVED,Mohamed Coulibaly,unresolved
b6004a31,Mohamed Fadiga,Mohamed Fadiga,,,,,,,1450926.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Fadiga,unresolved,UNRESOLVED,Mohamed Fadiga,unresolved
87ead66e,Mohamed Iqbal Noor,Mohamed Iqbal Noor,,,,,,,1093642.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Iqbal Noor,unresolved,UNRESOLVED,Mohamed Iqbal Noor,unresolved
8c7b9bfc,Mohamed Ishmath,Mohamed Ishmath,,,,,,,1411184.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Ishmath,unresolved,UNRESOLVED,Mohamed Ishmath,unresolved
13501ff4,Mohamed Khan,Mohamed Khan,,,,,,,1089826.0,1286492.0,,,,,,,,,,,,UNRESOLVED,Mohamed Khan,unresolved,UNRESOLVED,Mohamed Khan,unresolved
44f5a3e4,Mohamed Mahfooz,Mohamed Mahfooz,,,,,,,386993.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Mahfooz,unresolved,UNRESOLVED,Mohamed Mahfooz,unresolved
a5bdacc3,Mohamed Miuvaan,Mohamed Miuvaan,,,,,,,1400105.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Miuvaan,unresolved,UNRESOLVED,Mohamed Miuvaan,unresolved
81a1c901,Mohamed Rifkas,Mohamed Rifkas,,,,,,,542884.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Rifkas,unresolved,UNRESOLVED,Mohamed Rifkas,unresolved
7d15170b,Mohamed Rishwan,Mohamed Rishwan,,,,,,,522771.0,,,,245370.0,,,,,,,,,UNRESOLVED,Mohamed Rishwan,unresolved,UNRESOLVED,Mohamed Rishwan,unresolved
f64e1779,Mohamed Riyas,Mohamed Riyas,,,,,,,1101864.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Riyas,unresolved,UNRESOLVED,Mohamed Riyas,unresolved
71f436db,Mohamed Roshan,Mohamed Roshan,,,,,,,1544581.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Roshan,unresolved,UNRESOLVED,Mohamed Roshan,unresolved
c426da8b,Mohamed Saafee,Mohamed Saafee,,,,,,,625880.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Saafee,unresolved,UNRESOLVED,Mohamed Saafee,unresolved
ff13b10c,Mohamed Shafeeq,Mohamed Shafeeq,,,,,,,1328736.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Shafeeq,unresolved,UNRESOLVED,Mohamed Shafeeq,unresolved
93b6157d,Mohamed Shamaz,Mohamed Shamaz,,,,,,,1162436.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Shamaz,unresolved,UNRESOLVED,Mohamed Shamaz,unresolved
946d4d9a,Mohamed Shiyam,Mohamed Shiyam,,,,,,,1447968.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Shiyam,unresolved,UNRESOLVED,Mohamed Shiyam,unresolved
61340099,Mohamed Shoib,Mohamed Shoib,,,,,,,25522.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Shoib,unresolved,UNRESOLVED,Mohamed Shoib,unresolved
019d7ef5,Mohamed Turay,Mohamed Turay,,,,,,,1513989.0,,,,,,,,,,,,,UNRESOLVED,Mohamed Turay,unresolved,UNRESOLVED,Mohamed Turay,unresolved
a9d788e3,Mohameed Taiwo,Mohameed Taiwo,,,,,,,1143137.0,,,,,,,,,,,,,UNRESOLVED,Mohameed Taiwo,unresolved,UNRESOLVED,Mohameed Taiwo,unresolved
70ced7f2,Mohammad Aadil Alam,Mohammad Aadil Alam,,,,,,,1212481.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Aadil Alam,unresolved,UNRESOLVED,Mohammad Aadil Alam,unresolved
a089f93f,Mohammad Abbas,Mohammad Abbas,,,,,,,389666.0,,,15628.0,192821.0,,,e243e5c9-e6b0-4316-ae1f-652ee4d7dd2e,,,,4285.0,,UNRESOLVED,Mohammad Abbas,unresolved,UNRESOLVED,Mohammad Abbas,unresolved
32e9794a,Mohammad Abdullah,Mohammad Abdullah,,,,,,,402111.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Abdullah,unresolved,UNRESOLVED,Mohammad Abdullah,unresolved
13590eae,Mohammad Abid,Mohammad Abid,,,,,,,41681.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Abid,unresolved,UNRESOLVED,Mohammad Abid,unresolved
5923eebb,Mohammad Abrar,Mohammad Abrar,,,,,,,1480304.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Abrar,unresolved,UNRESOLVED,Mohammad Abrar,unresolved
9c7da91f,Mohammad Aftab,Mohammad Aftab,,,,,,,625538.0,,,,,,,,,,,1576.0,,UNRESOLVED,Mohammad Aftab,unresolved,UNRESOLVED,Mohammad Aftab,unresolved
55e0d2a1,Mohammad Afzal,Mohammad Afzal,,,,,,,492668.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Afzal,unresolved,UNRESOLVED,Mohammad Afzal,unresolved
c278894c,Mohammad Afzal,Mohammad Afzal (2),,,,,,,41682.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Afzal,unresolved,UNRESOLVED,Mohammad Afzal (2),unresolved
9b85a13a,Mohammad Ahnaff,Mohammad Ahnaff,,,,,,,1397994.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Ahnaff,unresolved,UNRESOLVED,Mohammad Ahnaff,unresolved
62474838,Mohammad Ahsan,Mohammad Ahsan,,,,,,,362686.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Ahsan,unresolved,UNRESOLVED,Mohammad Ahsan,unresolved
559be886,Mohammad Akram,Mohammad Akram,,,,,,,41282.0,,,,2221.0,,,,,,,,,UNRESOLVED,Mohammad Akram,unresolved,UNRESOLVED,Mohammad Akram,unresolved
8c0a86ef,Mohammad Ali,Mohammad Ali,,,,,,,343069.0,41392.0,,,,,,,,,,,,UNRESOLVED,Mohammad Ali,unresolved,UNRESOLVED,Mohammad Ali,unresolved
a86a37ab,Mohammad Ali,Mohammad Ali (2),,,,,,,1158175.0,,,,,,,c34317ee-2964-4a01-b9b3-d2a33896c556,,,,,,UNRESOLVED,Mohammad Ali,unresolved,UNRESOLVED,Mohammad Ali (2),unresolved
01b45044,Mohammad Amin,Mohammad Amin,,,,,,,455469.0,,,,967665.0,,,,,,,,,UNRESOLVED,Mohammad Amin,unresolved,UNRESOLVED,Mohammad Amin,unresolved
e174dadd,Mohammad Amir,Mohammad Amir,,,,,,,290948.0,,,13071.0,85002.0,,,df468ce3-31a1-44c1-b355-66229855dd6d,,,,2896.0,,e174dadd,Mohammad Amir,exact_match,e174dadd,Mohammad Amir,exact_match
72f03be4,Mohammad Amir Khan,Mohammad Amir Khan,,,,,,,1206240.0,,,22675.0,2320010.0,,,,,,,,,UNRESOLVED,Mohammad Amir Khan,unresolved,UNRESOLVED,Mohammad Amir Khan,unresolved
dd853938,Mohammad Anees,Mohammad Anees (2),,,,,,,396244.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Anees,unresolved,UNRESOLVED,Mohammad Anees (2),unresolved
11406bad,Mohammad Asaduzzaman,Mohammad Asaduzzaman,,,,,,,1313730.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Asaduzzaman,unresolved,UNRESOLVED,Mohammad Asaduzzaman,unresolved
574665e2,Mohammad Asghar,Mohammad Asghar,,,,,,,654261.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Asghar,unresolved,UNRESOLVED,Mohammad Asghar,unresolved
2bb09eb2,Mohammad Ashraful,Mohammad Ashraful,,,,,,,55988.0,,,,24328.0,,,,,,,383.0,,2bb09eb2,Mohammad Ashraful,exact_match,2bb09eb2,Mohammad Ashraful,exact_match
e03b66ec,Mohammad Asif,Mohammad Asif,,,,,,,41411.0,,,,19325.0,,,,,,,,,e03b66ec,Mohammad Asif,fuzzy_string_matching,e03b66ec,Mohammad Asif,fuzzy_string_matching
b7b6790a,Mohammad Asif,Mohammad Asif (2),,,,,,,516824.0,,,,,,,,,,,,,e03b66ec,Mohammad Asif,fuzzy_string_matching,UNRESOLVED,Mohammad Asif (2),unresolved
53ad9c10,Mohammad Asif,Mohammad Asif (3),,,,,,,343070.0,,,,,,,,,,,,,e03b66ec,Mohammad Asif,fuzzy_string_matching,UNRESOLVED,Mohammad Asif (3),unresolved
9e82092f,Mohammad Aslam,Mohammad Aslam,,,,,,,41283.0,,,,992.0,,,,,,,,,UNRESOLVED,Mohammad Aslam,unresolved,UNRESOLVED,Mohammad Aslam,unresolved
705b8c5c,Mohammad Atif,Mohammad Atif,,,,,,,1312422.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Atif,unresolved,UNRESOLVED,Mohammad Atif,unresolved
c4a60a7b,Mohammad Ayaz,Mohammad Ayaz,,,,,,,316400.0,,,,79925.0,,,,,,,,,UNRESOLVED,Mohammad Ayaz,unresolved,UNRESOLVED,Mohammad Ayaz,unresolved
85902ca9,Mohammad Ayub,Mohammad Ayub,,,,,,,41557.0,,,,35676.0,,,,,,,,,UNRESOLVED,Mohammad Ayub,unresolved,UNRESOLVED,Mohammad Ayub,unresolved
a81abb8c,Mohammad Azab,Mohammad Azab,,,,,,,1413970.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Azab,unresolved,UNRESOLVED,Mohammad Azab,unresolved
2056c495,Mohammad Azam,Mohammad Azam,,,,,,,533863.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Azam,unresolved,UNRESOLVED,Mohammad Azam,unresolved
3cbef804,Mohammad Basit,Mohammad Basit,,,,,,,1524814.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Basit,unresolved,UNRESOLVED,Mohammad Basit,unresolved
6d1c88a4,Mohammad Bhaidu,Mohammad Bhaidu,,,,,,,1440949.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Bhaidu,unresolved,UNRESOLVED,Mohammad Bhaidu,unresolved
39713d08,Mohammad Boota,Mohammad Boota,,,,,,,1125867.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Boota,unresolved,UNRESOLVED,Mohammad Boota,unresolved
4f77a235,Mohammad Faiq,Mohammad Faiq,,,,,,,1233544.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Faiq,unresolved,UNRESOLVED,Mohammad Faiq,unresolved
0930c4ce,Mohammad Farooq,Mohammad Farooq,,,,,,,41284.0,,,,1141.0,,,,,,,,,UNRESOLVED,Mohammad Farooq,unresolved,UNRESOLVED,Mohammad Farooq,unresolved
47ea9d7a,Mohammad Farooq,Mohammad Farooq (2),,,,,,,1334388.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Farooq,unresolved,UNRESOLVED,Mohammad Farooq (2),unresolved
f85285b2,Mohammad Fawad,Mohammad Fawad,,,,,,,25610.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Fawad,unresolved,UNRESOLVED,Mohammad Fawad,unresolved
00321fff,Mohammad Ghazanfar,Mohammad Ghazanfar,,,,,,,633428.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Ghazanfar,unresolved,UNRESOLVED,Mohammad Ghazanfar,unresolved
9ab63e7b,Mohammad Hafeez,Mohammad Hafeez,,,,,,,41434.0,,,13050.0,19345.0,,,,,,,441.0,,9ab63e7b,Mohammad Hafeez,exact_match,9ab63e7b,Mohammad Hafeez,exact_match
cd5be077,Mohammad Hamza,Mohammad Hamza,,,,,,,1458779.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Hamza,unresolved,UNRESOLVED,Mohammad Hamza,unresolved
30adc2fa,Mohammad Hamza,Mohammad Hamza (2),,,,,,,1538502.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Hamza,unresolved,UNRESOLVED,Mohammad Hamza (2),unresolved
ff3f6fc1,Mohammad Haris,Mohammad Haris,,,,,,,1205559.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Haris,unresolved,UNRESOLVED,Mohammad Haris,unresolved
8596fe80,Mohammad Hasnain,Mohammad Hasnain,,,,,,,1158100.0,,,18852.0,1841999.0,,,,,,,5029.0,,8596fe80,Mohammad Hasnain,exact_match,8596fe80,Mohammad Hasnain,exact_match
9d2d03ef,Mohammad Huraira,Mohammad Huraira,,,,,,,1212781.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Huraira,unresolved,UNRESOLVED,Mohammad Huraira,unresolved
85a97102,Mohammad Hussain,Mohammad Hussain,,,,,,,41285.0,,,,4176.0,,,,,,,,,UNRESOLVED,Mohammad Hussain,unresolved,UNRESOLVED,Mohammad Hussain,unresolved
510e33d3,Mohammad Ihsan,Mohammad Ihsan,,,,,,,1321988.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Ihsan,unresolved,UNRESOLVED,Mohammad Ihsan,unresolved
bbfa0b42,Mohammad Ilyas,Mohammad Ilyas,,,,,,,1159371.0,,,18786.0,2245329.0,,,,,,,,,UNRESOLVED,Mohammad Ilyas,unresolved,UNRESOLVED,Mohammad Ilyas,unresolved
00f72fad,Mohammad Ilyas Mahmood,Mohammad Ilyas Mahmood,,,,,,,41286.0,,,,1245.0,,,,,,,,,UNRESOLVED,Mohammad Ilyas Mahmood,unresolved,UNRESOLVED,Mohammad Ilyas Mahmood,unresolved
65a2fff5,Mohammad Imran,Mohammad Imran,,,,,,,916727.0,,,15892.0,1386030.0,,,,,,,,,UNRESOLVED,Mohammad Imran,unresolved,UNRESOLVED,Mohammad Imran,unresolved
687e20b3,Mohammad Imran,Mohammad Imran (2),,,,,,,1234111.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Imran,unresolved,UNRESOLVED,Mohammad Imran (2),unresolved
48fa71c3,Mohammad Iqbal,Mohammad Iqbal,,,,,,,41440.0,,,,,,,,,,,,,UNRESOLVED,Mohammad Iqbal,unresolved,UNRESOLVED,Mohammad Iqbal,unresolved
a8e3170f,Mohammad Irfan,Mohammad Irfan,,,,,,,429981.0,,,13089.0,897411.0,,,,,,,982.0,,a8e3170f,Mohammad Irfan,fuzzy_string_matching,a8e3170f,Mohammad Irfan,fuzzy_string_matching
